time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
3.950000	3.950615	510.857910	0.240393	0.383378	383.140350	0.229781
3.960000	4.293468	510.098419	0.240475	0.655378	382.750122	0.229818
3.970000	4.046959	511.068176	0.240630	0.404088	383.511414	0.229844
3.980000	4.354288	510.478027	0.240686	0.630065	383.173859	0.229930
3.990000	4.462473	510.407928	0.240806	0.638349	383.217926	0.229970
4.000000	4.377432	510.510620	0.240879	0.604291	383.418213	0.229976
4.010000	4.492614	510.434265	0.240964	0.560109	383.110901	0.230078
4.020000	4.294007	510.707275	0.241015	0.611195	383.515503	0.230088
4.030000	4.581422	509.943970	0.240972	0.747425	382.883392	0.230058
4.040000	4.163755	510.727661	0.241124	0.543540	383.594604	0.230162
4.050000	4.524908	510.038239	0.241092	0.712447	382.997192	0.230148
4.060000	4.327915	510.150848	0.241140	0.500738	383.103455	0.230020
4.070000	4.412956	510.082397	0.241230	0.432163	383.021271	0.230039
4.080000	4.354827	509.997650	0.241211	0.523290	382.833008	0.230021
4.090000	4.243951	510.367889	0.241241	0.298234	382.934662	0.230063
4.100000	4.431794	509.675232	0.241355	0.609814	382.532684	0.230117
4.110000	4.120158	510.491425	0.241459	0.380616	383.242096	0.230305
4.120000	4.263328	510.105499	0.241545	0.574836	382.669128	0.230253
4.130000	4.252025	510.328033	0.241624	0.536637	382.932587	0.230401
4.140000	4.436099	510.376221	0.241783	0.561489	382.985718	0.230491
4.150000	4.329530	510.536438	0.241896	0.624082	383.268005	0.230547
4.160000	4.337603	510.871033	0.242036	0.590484	383.482758	0.230641
4.170000	4.507146	510.449890	0.242038	0.771357	383.131470	0.230706
4.180000	4.233187	511.233093	0.242199	0.490613	383.961914	0.230782
4.190000	4.470546	510.723450	0.242301	0.650315	383.359344	0.230768
4.200000	4.376894	510.970825	0.242450	0.603371	383.673950	0.230926
4.210000	4.419953	510.563660	0.242520	0.606593	383.411957	0.230925
4.220000	4.404882	510.483398	0.242698	0.637428	383.705444	0.231080
4.230000	4.493152	510.418213	0.242870	0.636508	383.854858	0.231208
4.240000	4.745044	509.901672	0.242975	0.939344	383.415009	0.231284
4.250000	4.424797	510.602051	0.243201	0.758931	384.098328	0.231477
4.260000	4.762268	510.257233	0.243333	1.005158	383.501892	0.231558
4.270000	4.641704	510.578156	0.243486	0.995953	383.946411	0.231620
4.280000	4.815014	510.259979	0.243599	1.157957	383.456116	0.231804
4.290000	4.755270	510.359711	0.243790	1.115615	383.783295	0.231893
4.300000	4.736971	510.010834	0.243813	1.082018	383.672485	0.231952
4.310000	4.953339	509.437622	0.243899	1.254606	383.324341	0.232020
4.320000	4.713289	509.995239	0.244018	1.110552	384.076904	0.232154
4.330000	4.850537	509.272919	0.244020	1.262431	383.572113	0.232075
4.340000	4.712750	509.469788	0.244121	1.107331	383.996674	0.232185
4.350000	4.926966	508.864319	0.244142	1.282681	383.800140	0.232167
4.360000	4.699833	509.312500	0.244118	1.155195	384.150757	0.232191
4.370000	4.750965	509.170685	0.244148	1.174525	384.235596	0.232200
4.380000	4.918893	508.874542	0.244171	1.349415	384.133362	0.232172
4.390000	4.643319	509.548218	0.244174	1.015743	384.861786	0.232139
4.400000	4.757962	509.048981	0.244223	1.118376	384.451538	0.232138
4.410000	4.644933	509.327759	0.244232	1.017124	384.957916	0.232171
4.420000	4.711674	508.593079	0.244215	1.096285	384.618774	0.232173
4.430000	4.602951	509.011444	0.244236	0.905747	385.281494	0.232076
4.440000	4.651930	508.667267	0.244305	1.027249	385.055206	0.232165
4.450000	4.760653	508.064239	0.244224	1.053943	385.016693	0.232069
4.460000	4.653007	508.389954	0.244298	0.852819	385.654938	0.232093
4.470000	4.826317	507.886902	0.244204	1.113314	385.191833	0.232097
4.480000	4.629324	508.033905	0.244212	0.920935	385.827606	0.232096
4.490000	4.908666	507.405792	0.244171	1.096745	385.467285	0.231995
4.500000	4.628786	507.846649	0.244168	0.972021	386.290009	0.232034
4.510000	4.743968	507.478210	0.244062	0.921395	386.118225	0.231951
4.520000	4.754732	507.220551	0.244015	1.075114	386.025391	0.231859
4.530000	4.704677	507.714661	0.243986	0.838092	386.670593	0.231882
4.540000	4.719209	507.280670	0.243917	0.909889	386.535492	0.231744
4.550000	4.571734	507.623108	0.243929	0.752488	387.074432	0.231794
4.560000	4.790794	506.853882	0.243875	0.937963	386.661072	0.231755
4.570000	4.428026	507.528717	0.243849	0.670566	387.327606	0.231742
4.580000	4.699295	506.723816	0.243876	0.850058	386.991577	0.231787
4.590000	4.696603	506.440948	0.243891	0.989050	387.057343	0.231862
4.600000	4.590572	506.505585	0.243889	0.836251	387.335602	0.231830
4.610000	4.649239	506.054413	0.243884	0.920935	387.245575	0.231787
4.620000	4.619636	506.430023	0.243939	0.799432	387.617828	0.231775
4.630000	4.742353	505.504059	0.243841	0.915412	387.231903	0.231676
4.640000	4.484540	506.269623	0.243916	0.684373	388.052917	0.231673
4.650000	4.637398	505.666565	0.243905	0.769517	387.749390	0.231749
4.660000	4.636860	505.453125	0.243888	0.770437	387.752655	0.231609
4.670000	4.582498	505.587769	0.243881	0.765374	387.769897	0.231653
4.680000	4.718133	505.267242	0.243842	0.798972	387.669525	0.231656
4.690000	4.539440	505.450897	0.243829	0.720731	388.156830	0.231566
4.700000	4.765497	505.006775	0.243756	0.894701	387.568268	0.231487
4.710000	4.567428	505.943542	0.243702	0.589104	388.386139	0.231542
4.720000	4.697680	505.425934	0.243649	0.711066	387.831268	0.231386
4.730000	4.691221	505.522491	0.243608	0.690356	387.949646	0.231382
4.740000	4.704139	505.530365	0.243598	0.678850	388.217712	0.231318
4.750000	4.818782	505.246063	0.243505	0.671026	388.145538	0.231245
4.760000	4.656236	505.514282	0.243466	0.594166	388.464447	0.231216
4.770000	4.938807	504.809357	0.243393	0.855581	388.253906	0.231097
4.780000	4.507684	505.533234	0.243281	0.408691	389.032562	0.231063
4.790000	4.698218	505.004578	0.243193	0.619939	388.640564	0.230916
4.800000	4.666462	504.972778	0.243088	0.457936	388.779144	0.230877
4.810000	4.609410	504.679443	0.243039	0.376934	388.855865	0.230655
4.820000	4.539440	504.347809	0.242919	0.399486	388.949188	0.230654
4.830000	4.449555	504.225281	0.242827	0.208027	389.374481	0.230500
4.840000	4.546437	503.809723	0.242640	0.300535	388.820404	0.230339
4.850000	4.222960	504.706421	0.242593	-0.095269	389.568420	0.230199
4.860000	4.420491	504.257385	0.242534	0.055689	389.105804	0.230073
4.870000	4.296698	504.527557	0.242422	-0.155100	389.183441	0.229980
4.880000	4.367744	504.510742	0.242401	-0.126565	388.850830	0.229851
4.890000	4.321456	504.659302	0.242359	-0.121963	388.920105	0.229859
4.900000	4.113161	504.983856	0.242368	-0.374633	388.514862	0.229635
4.910000	4.446864	504.426849	0.242343	-0.243926	388.786682	0.229548
4.920000	4.162678	505.433380	0.242429	-0.423878	389.643036	0.229717
4.930000	4.383891	504.890747	0.242396	-0.143134	389.374023	0.229656
4.940000	4.247180	505.190704	0.242404	-0.105394	389.609894	0.229748
4.950000	4.445250	505.077057	0.242405	0.035898	389.165741	0.229873
4.960000	4.203584	505.309967	0.242391	-0.065814	389.515778	0.229893
4.970000	4.215963	505.443573	0.242430	-0.046024	389.383759	0.229896
4.980000	4.517372	504.909607	0.242437	0.120122	388.922668	0.229911
4.990000	4.162678	505.732880	0.242433	-0.171208	389.462250	0.229950
5.000000	4.413494	504.955811	0.242426	-0.013807	388.925232	0.229887
5.010000	4.412417	505.229401	0.242432	-0.011966	389.107452	0.229962
5.020000	4.447402	504.526428	0.242398	0.070416	388.635376	0.229839
5.030000	4.313921	504.840363	0.242449	-0.065354	388.821259	0.229944
5.040000	4.377971	504.659363	0.242432	0.053848	388.985413	0.229917
5.050000	4.481311	504.270996	0.242396	0.094349	388.618408	0.229943
5.060000	4.331683	504.912811	0.242462	-0.141293	389.303741	0.229945
5.070000	4.459782	504.410126	0.242465	0.167987	389.022827	0.230008
5.080000	4.373665	504.850433	0.242520	0.069036	389.343048	0.230033
5.090000	4.538364	504.689209	0.242524	0.153259	389.015259	0.230065
5.100000	4.342986	505.302673	0.242626	0.035898	389.616516	0.230093
5.110000	4.409188	505.161560	0.242622	0.007824	389.501587	0.230113
5.120000	4.530828	504.849609	0.242655	0.068575	389.196960	0.230128
5.130000	4.262251	505.465912	0.242763	-0.069496	389.800079	0.230301
5.140000	4.427488	504.767517	0.242798	0.034058	389.444061	0.230237
5.150000	4.226728	505.167908	0.242793	-0.100792	389.464722	0.230349
5.160000	4.434485	504.521698	0.242907	0.073638	389.060303	0.230422
5.170000	4.117467	505.109192	0.242923	-0.031296	389.453033	0.230600
5.180000	4.260098	504.780151	0.243031	0.034978	388.994080	0.230681
5.190000	4.531366	504.560425	0.243088	0.205266	388.649841	0.230849
5.200000	4.234263	504.946228	0.243285	0.123804	388.987366	0.230977
5.210000	4.467317	504.575256	0.243354	0.302376	388.502625	0.231053
5.220000	4.524908	504.850800	0.243577	0.378315	388.962708	0.231202
5.230000	4.593801	504.539520	0.243631	0.433083	388.367493	0.231237
5.240000	4.417262	505.470093	0.243762	0.279364	388.972412	0.231304
5.250000	4.621789	505.414215	0.243843	0.486931	388.579041	0.231423
5.260000	4.698218	505.423981	0.243863	0.537097	388.404511	0.231447
5.270000	4.491537	505.954864	0.243957	0.422958	388.767120	0.231563
5.280000	4.696065	505.799164	0.243990	0.653997	388.399628	0.231629
5.290000	4.543746	506.295898	0.244028	0.519148	388.567108	0.231669
5.300000	4.703600	505.833649	0.244043	0.707845	387.971771	0.231585
5.310000	4.444173	506.801208	0.244073	0.474965	388.552765	0.231735
5.320000	4.586266	506.335266	0.244108	0.653077	388.165192	0.231695
5.330000	4.559354	506.194031	0.244122	0.627764	387.910919	0.231721
5.340000	4.480773	506.542419	0.244151	0.675628	387.871796	0.231770
5.350000	4.614792	506.096436	0.244171	0.614417	387.690521	0.231717
5.360000	4.428564	506.439209	0.244197	0.563790	387.911804	0.231740
5.370000	4.697680	505.847046	0.244248	0.854200	387.346130	0.231818
5.380000	4.379585	506.730011	0.244199	0.502579	388.067566	0.231809
5.390000	4.545899	506.338013	0.244207	0.680691	387.669403	0.231759
5.400000	4.550743	506.434174	0.244263	0.645713	387.701477	0.231790
5.410000	4.352136	506.761658	0.244215	0.553665	387.726349	0.231800
5.420000	4.386044	506.707062	0.244245	0.591865	387.429962	0.231788
5.430000	4.384429	507.097229	0.244278	0.575757	387.736511	0.231872
5.440000	4.520602	506.708099	0.244254	0.792989	386.809540	0.231794
5.450000	4.258483	507.632965	0.244295	0.420657	387.688995	0.231895
5.460000	4.551819	507.273895	0.244349	0.639730	386.983337	0.231895
5.470000	4.418338	507.317780	0.244295	0.570694	386.944275	0.231869
5.480000	4.385506	507.273712	0.244345	0.436305	386.904236	0.231902
5.490000	4.445788	507.084991	0.244367	0.611195	386.719604	0.231933
5.500000	4.347291	507.116119	0.244429	0.492914	386.995239	0.231878
5.510000	4.506069	506.481750	0.244381	0.628684	386.392029	0.231851
5.520000	4.277321	507.309967	0.244446	0.398565	387.189575	0.231952
5.530000	4.451170	506.761627	0.244401	0.623161	386.540466	0.231914
5.540000	4.323609	507.170807	0.244383	0.556427	386.708130	0.231963
5.550000	4.444711	507.171326	0.244421	0.692197	386.760895	0.232073
5.560000	4.410265	507.290375	0.244387	0.635588	386.784668	0.232093
5.570000	4.386582	507.629181	0.244432	0.659980	387.089050	0.232124
5.580000	4.633092	507.183319	0.244432	0.931980	386.725464	0.232244
5.590000	4.233187	508.107636	0.244413	0.657219	387.361084	0.232280
5.600000	4.396270	507.435761	0.244399	0.838092	386.707367	0.232342
5.610000	4.417262	507.642426	0.244469	0.758931	387.010803	0.232348
5.620000	4.420491	507.291840	0.244461	0.824745	386.591125	0.232331
5.630000	4.363439	507.325867	0.244447	0.698180	386.556641	0.232394
5.640000	4.283780	507.171722	0.244513	0.711066	386.323944	0.232437
5.650000	4.492614	506.433624	0.244441	0.853280	385.572632	0.232409
5.660000	4.140073	507.080872	0.244529	0.457476	385.979523	0.232364
5.670000	4.404882	506.515930	0.244532	0.769056	385.386841	0.232578
5.680000	4.275707	506.873871	0.244469	0.636508	385.491669	0.232577
5.690000	4.244489	506.550110	0.244521	0.815540	385.413605	0.232605
5.700000	4.300465	507.103516	0.244521	0.769056	385.904297	0.232587
5.710000	4.221345	507.592011	0.244490	0.684833	385.975250	0.232614
5.720000	4.387659	507.373962	0.244419	0.899303	386.175934	0.232468
5.730000	4.179363	508.743439	0.244446	0.628684	387.551453	0.232546
5.740000	4.262251	508.379272	0.244322	0.862484	387.357361	0.232449
5.750000	4.163217	509.021790	0.244300	0.674708	388.131348	0.232464
5.760000	4.349983	509.062683	0.244248	0.812779	387.925842	0.232424
5.770000	4.108855	509.378693	0.244143	0.751107	388.327728	0.232487
5.780000	4.216501	509.167358	0.244116	0.856962	388.133209	0.232444
5.790000	4.387659	508.687195	0.244097	0.983067	387.360046	0.232454
5.800000	4.061491	508.831482	0.244093	0.736379	387.539032	0.232495
5.810000	4.292392	507.767700	0.244095	0.837632	386.465302	0.232413
5.820000	4.157834	507.745270	0.244050	0.825665	386.379547	0.232492
5.830000	4.278398	506.755829	0.244022	0.895622	385.743805	0.232516
5.840000	3.993674	506.805603	0.244026	0.752028	385.942993	0.232455
5.850000	4.151914	506.406555	0.244001	0.907588	385.529755	0.232574
5.860000	4.271401	506.017914	0.243975	1.016664	385.344147	0.232424
5.870000	3.852119	506.696350	0.243927	0.827046	385.945618	0.232511
5.880000	4.132537	506.474731	0.243915	1.058545	386.010345	0.232451
5.890000	4.028659	507.288300	0.243850	0.889178	386.498261	0.232438
5.900000	4.159449	507.115967	0.243771	0.975703	386.407379	0.232337
5.910000	3.912401	508.024750	0.243788	0.730857	387.311493	0.232326
5.920000	3.922627	507.699280	0.243677	0.755249	387.211365	0.232242
5.930000	4.032965	507.282257	0.243648	0.682532	387.304443	0.232110
5.940000	3.772999	507.911499	0.243690	0.478186	387.811890	0.232117
5.950000	3.882260	507.131195	0.243628	0.596007	387.683472	0.232026
5.960000	3.714332	507.146240	0.243679	0.405469	388.005371	0.232061
5.970000	4.011435	506.422333	0.243696	0.681151	387.520844	0.232078
5.980000	3.769231	506.829163	0.243809	0.423878	388.080627	0.232121
5.990000	3.937698	506.447296	0.243781	0.607973	387.412994	0.232094
6.000000	3.954383	506.009583	0.243823	0.711987	387.361664	0.232168
6.010000	3.861807	506.394806	0.243895	0.602450	387.754364	0.232254
6.020000	3.964609	506.100403	0.243842	0.732237	387.335022	0.232243
6.030000	3.922627	506.440399	0.243977	0.563790	387.903442	0.232284
6.040000	4.156219	505.921539	0.243947	0.799432	387.426147	0.232249
6.050000	3.884413	506.749603	0.244008	0.630985	388.272430	0.232348
6.060000	4.204660	506.345459	0.244075	0.786085	388.092560	0.232385
6.070000	4.209504	506.516418	0.244030	0.865706	388.110382	0.232327
6.080000	4.024353	506.842865	0.244088	0.721652	388.362701	0.232342
6.090000	4.223498	506.813873	0.244091	0.796671	388.330963	0.232373
6.100000	4.016279	507.192322	0.244172	0.618098	388.829773	0.232338
6.110000	4.247180	506.365814	0.244153	0.799892	388.438477	0.232306
6.120000	3.975374	507.250458	0.244261	0.504420	389.068481	0.232393
6.130000	4.230495	506.506409	0.244335	0.744204	388.411224	0.232382
6.140000	4.270324	506.374969	0.244340	0.692657	388.402588	0.232443
6.150000	4.277860	506.420837	0.244504	0.671946	388.378296	0.232500
6.160000	4.335988	506.185150	0.244496	0.697259	388.271179	0.232522
6.170000	4.177749	506.388214	0.244587	0.485550	388.663025	0.232599
6.180000	4.500687	505.928619	0.244647	0.795750	388.140594	0.232619
6.190000	4.176672	506.854095	0.244749	0.496596	388.845001	0.232746
6.200000	4.388197	506.188171	0.244747	0.689896	388.507538	0.232781
6.210000	4.466240	506.489655	0.244887	0.759852	388.563965	0.232876
6.220000	4.506069	506.420685	0.244967	0.746965	388.678619	0.232990
6.230000	4.533520	506.426178	0.245046	0.778261	388.753113	0.232974
6.240000	4.374203	506.761780	0.245104	0.657219	389.003845	0.233092
6.250000	4.689068	506.035095	0.245140	0.920935	388.603027	0.233010
6.260000	4.379585	506.676544	0.245210	0.528352	389.549225	0.233141
6.270000	4.606180	505.937714	0.245255	0.758931	389.217682	0.233188
6.280000	4.569581	506.045319	0.245326	0.644332	389.628601	0.233314
6.290000	4.618022	505.650757	0.245324	0.660440	389.838165	0.233392
6.300000	4.686377	505.734161	0.245409	0.762153	389.994598	0.233586
6.310000	4.588419	505.657867	0.245482	0.825665	390.234222	0.233736
6.320000	4.823088	504.922852	0.245464	1.063148	389.853943	0.233892
6.330000	4.641165	505.820312	0.245578	0.960975	390.691681	0.234118
6.340000	4.910819	505.062958	0.245586	1.204901	390.349884	0.234180
6.350000	4.755270	505.289520	0.245587	1.241260	390.653473	0.234201
6.360000	4.875296	505.334076	0.245538	1.363683	390.661621	0.234358
6.370000	4.661080	505.452209	0.245528	1.385314	390.956421	0.234321
6.380000	4.685839	505.689117	0.245475	1.285903	391.086517	0.234337
6.390000	5.134723	505.288971	0.245432	1.468617	390.469940	0.234333
6.400000	4.652468	505.611755	0.245524	1.213645	391.224121	0.234339
6.410000	4.940960	504.737427	0.245392	1.265652	390.638580	0.234228
6.420000	4.811247	504.588470	0.245399	1.261970	390.857758	0.234301
6.430000	4.877449	503.957825	0.245270	1.449287	390.807983	0.234260
6.440000	4.689068	504.061981	0.245144	1.266112	390.991852	0.234221
6.450000	4.542669	503.903595	0.245147	1.252305	391.348969	0.234206
6.460000	4.810170	503.298889	0.245051	1.347114	391.068298	0.234187
6.470000	4.402191	504.133209	0.245031	0.994573	391.873169	0.234171
6.480000	4.659465	503.765778	0.244957	1.267493	391.589172	0.234151
6.490000	4.567428	504.019958	0.244948	1.160258	392.130737	0.234180
6.500000	4.733741	503.973572	0.244885	1.213645	392.060669	0.234109
6.510000	4.574425	504.444031	0.244950	1.178667	392.786011	0.234176
6.520000	4.650854	504.523651	0.244946	1.243561	392.982941	0.234179
6.530000	4.805864	504.144531	0.244985	1.302471	393.039062	0.234147
6.540000	4.606719	505.015808	0.244995	1.217327	393.832153	0.234271
6.550000	4.989939	504.438171	0.245068	1.397740	393.705719	0.234241
6.560000	4.847846	504.618805	0.245106	1.398661	394.173706	0.234317
6.570000	5.258516	504.038727	0.245176	1.642586	393.856567	0.234378
6.580000	5.107274	504.555084	0.245241	1.545937	394.125641	0.234488
6.590000	5.199311	504.130188	0.245209	1.624177	393.638947	0.234550
6.600000	5.426983	503.520447	0.245302	1.844631	393.054779	0.234559
6.610000	5.204693	504.207733	0.245314	1.712082	393.182495	0.234702
6.620000	5.438824	503.469086	0.245330	1.936678	392.446442	0.234611
6.630000	5.401686	503.773682	0.245315	1.835426	392.450043	0.234638
6.640000	5.611058	503.130371	0.245255	2.054499	392.066376	0.234562
6.650000	5.339251	503.463196	0.245172	1.734174	392.526581	0.234459
6.660000	5.565308	503.120972	0.245149	1.997429	392.478821	0.234404
6.670000	5.626128	502.705109	0.244970	2.132739	392.491882	0.234278
6.680000	5.310187	503.104492	0.244880	1.839568	393.245361	0.234210
6.690000	5.660575	502.655304	0.244735	2.021362	393.318848	0.234011
6.700000	5.487265	502.945770	0.244580	1.720827	393.498871	0.233832
6.710000	5.543779	502.211426	0.244381	1.757646	393.133881	0.233441
6.720000	5.336560	502.800018	0.244237	1.323182	393.752472	0.233139
6.730000	5.429136	502.378632	0.244034	1.300170	393.543121	0.232845
6.740000	5.334945	502.246948	0.243829	1.179588	393.412872	0.232496
6.750000	5.113194	502.647949	0.243647	0.871689	394.186249	0.232196
6.760000	5.146026	502.165924	0.243387	0.954072	393.891663	0.231917
6.770000	4.939345	502.572388	0.243184	0.622701	394.308929	0.231612
6.780000	5.044300	501.946869	0.243008	0.723493	393.975769	0.231402
6.790000	4.782721	502.690002	0.242846	0.380616	394.698975	0.231218
6.800000	4.860764	501.984589	0.242571	0.503039	394.390533	0.230916
6.810000	4.938807	501.773224	0.242402	0.464379	393.898621	0.230607
6.820000	4.753656	502.157196	0.242216	0.181333	393.558105	0.230194
6.830000	4.905975	501.890533	0.241960	-0.000460	392.667267	0.229566
6.840000	4.739123	502.237610	0.241783	-0.263256	392.721558	0.229094
6.850000	4.999627	501.899597	0.241465	-0.337814	391.805908	0.228502
6.860000	4.614792	502.940735	0.241214	-0.718890	392.179382	0.228016
6.870000	4.845693	502.639832	0.240927	-0.545841	391.533844	0.227572
6.880000	4.976484	503.045593	0.240676	-0.653077	391.039642	0.227009
6.890000	4.792409	503.671021	0.240346	-0.951310	390.879456	0.226561
6.900000	4.710059	503.747528	0.239877	-0.841774	390.432434	0.226140
6.910000	4.690145	505.024628	0.239597	-0.957754	390.592438	0.225873
6.920000	5.050759	505.122375	0.239217	-0.726714	389.832550	0.225532
6.930000	4.822011	506.588776	0.238952	-0.816461	390.467041	0.225453
6.940000	5.402763	506.568970	0.238683	-0.538017	389.934662	0.225228
6.950000	5.337637	506.784393	0.238386	-0.480948	390.173553	0.225108
6.960000	5.417295	506.875824	0.238191	-0.589564	390.710052	0.224951
6.970000	5.403300	506.334717	0.237895	-0.452873	390.907104	0.224829
6.980000	4.776800	506.140198	0.237531	-0.672406	391.468781	0.224738
6.990000	4.676689	504.922607	0.237329	-0.605672	391.330963	0.224531
7.000000	3.899483	505.489349	0.237044	-1.067290	392.287262	0.224593
7.010000	3.837048	504.475128	0.236811	-1.053483	391.722961	0.224394
7.020000	3.515186	504.449524	0.236700	-1.185571	391.638153	0.224397
7.030000	3.364482	504.362335	0.236604	-1.153354	391.349915	0.224473
7.040000	3.213239	504.134277	0.236515	-1.106410	391.090515	0.224471
7.050000	3.234768	504.634705	0.236500	-1.111933	391.062103	0.224575
7.060000	3.604533	504.179687	0.236549	-0.804034	390.630676	0.224637
7.070000	3.358561	505.216461	0.236619	-0.957293	391.130371	0.224729
7.080000	3.761696	504.745605	0.236685	-0.634667	390.391022	0.224682
7.090000	3.863960	505.116608	0.236695	-0.567472	390.381287	0.224715
7.100000	3.912401	504.867920	0.236734	-0.575757	389.993500	0.224612
7.110000	3.974836	504.953033	0.236725	-0.333672	389.875122	0.224546
7.120000	3.929624	505.382294	0.236660	-0.463919	389.735962	0.224524
7.130000	4.121773	504.784851	0.236577	-0.356684	388.932587	0.224253
7.140000	3.785378	505.806824	0.236533	-0.677009	389.717834	0.224106
7.150000	4.043191	505.256287	0.236459	-0.651236	388.955933	0.223926
7.160000	3.933930	505.335419	0.236426	-0.734538	389.397614	0.223778
7.170000	4.125002	504.823517	0.236423	-0.603831	389.408600	0.223649
7.180000	4.142225	504.993134	0.236395	-0.684373	389.936859	0.223599
7.190000	4.067950	504.927246	0.236333	-0.716589	390.200470	0.223482
7.200000	4.358056	504.634796	0.236224	-0.484169	389.893951	0.223399
7.210000	4.151914	505.383789	0.236216	-0.696799	390.837952	0.223454
7.220000	4.316074	504.760529	0.236101	-0.521909	390.601654	0.223341
7.230000	4.218654	505.008759	0.236093	-0.578518	391.333252	0.223303
7.240000	4.389812	504.632874	0.236038	-0.547222	391.569092	0.223282
7.250000	4.236416	504.947845	0.235962	-0.750647	392.327789	0.223221
7.260000	4.269248	505.009308	0.235979	-0.680691	392.689239	0.223176
7.270000	4.556663	504.399689	0.236033	-0.565631	392.814880	0.223204
7.280000	4.343524	504.779053	0.236094	-0.865706	393.656647	0.223263
7.290000	4.678842	503.788696	0.236225	-0.596007	393.246857	0.223239
7.300000	4.602413	503.556335	0.236319	-0.742363	393.483429	0.223354
7.310000	4.861840	502.485046	0.236432	-0.731317	393.359924	0.223319
7.320000	4.817706	502.381134	0.236559	-0.803574	393.798920	0.223588
7.330000	5.003395	501.711548	0.236690	-0.715209	393.981934	0.223790
7.340000	5.119115	500.764984	0.236677	-0.522369	393.833710	0.223878
7.350000	4.932349	501.085052	0.236814	-0.672867	394.745148	0.223979
7.360000	5.212229	500.481354	0.236800	-0.607053	394.584564	0.223952
7.370000	5.043762	500.911926	0.236791	-0.897923	395.334351	0.223883
7.380000	5.296731	500.673279	0.236719	-0.843154	395.438782	0.223811
7.390000	5.085206	501.609680	0.236729	-0.998715	396.596436	0.223771
7.400000	5.114270	501.429047	0.236643	-1.012061	397.052643	0.223736
7.410000	5.263899	501.547760	0.236541	-0.957754	397.338745	0.223727
7.420000	5.069597	502.056122	0.236603	-1.088001	398.502930	0.223746
7.430000	5.257440	501.486664	0.236466	-0.878593	398.488434	0.223738
7.440000	5.207385	501.483551	0.236547	-1.053483	399.027893	0.223836
7.450000	5.514176	500.483276	0.236580	-0.717970	398.559540	0.223898
7.460000	5.317722	500.540588	0.236626	-1.015283	399.059296	0.223928
7.470000	5.525479	499.704285	0.236690	-0.895161	398.813965	0.223956
7.480000	5.740772	499.214783	0.236686	-0.747885	398.525909	0.223977
7.490000	5.522250	499.501099	0.236756	-1.008380	398.808533	0.224089
7.500000	5.823659	499.477203	0.236821	-0.892860	398.462708	0.224166
7.510000	5.719242	499.844666	0.236928	-0.898843	399.054687	0.224412
7.520000	6.050793	499.364838	0.236942	-0.782863	398.517059	0.224538
7.530000	5.861874	500.153076	0.237155	-1.000095	399.349945	0.224790
7.540000	6.034646	500.143280	0.237236	-0.934742	398.938232	0.225000
7.550000	6.120763	499.966949	0.237347	-0.933361	398.973511	0.225156
7.560000	6.058328	500.647797	0.237515	-1.150133	399.298004	0.225372
7.570000	6.244017	500.395630	0.237525	-0.957754	399.171478	0.225662
7.580000	6.123454	500.875610	0.237650	-1.096745	399.700592	0.225788
7.590000	6.467921	500.440308	0.237752	-0.923236	399.809540	0.225904
7.600000	6.252091	501.583832	0.237895	-1.202600	401.191833	0.226150
7.610000	6.608400	501.197449	0.237886	-1.106410	401.354401	0.226122
7.620000	6.868904	501.092590	0.237985	-1.213185	401.626556	0.226191
7.630000	6.883974	501.166138	0.238119	-1.238038	401.770721	0.226356
7.640000	7.075584	500.557037	0.238148	-1.145530	401.061035	0.226394
7.650000	7.026067	500.943604	0.238208	-1.343432	400.635468	0.226637
7.660000	7.520163	500.507751	0.238143	-0.920014	399.400757	0.226820
7.670000	7.168160	501.800903	0.238195	-1.160718	399.635132	0.227027
7.680000	7.425435	501.849823	0.238213	-0.988129	398.954468	0.227083
7.690000	7.473337	502.690979	0.238159	-1.085239	398.669922	0.227222
7.700000	7.437276	503.326965	0.238156	-1.235737	398.261932	0.227377
7.710000	7.635883	503.417084	0.238172	-1.199378	397.321198	0.227425
7.720000	7.693473	503.772308	0.238271	-1.328244	396.785706	0.227643
7.730000	8.064853	503.012024	0.238267	-1.163940	394.997253	0.227708
7.740000	7.922760	503.698578	0.238388	-1.418451	395.059387	0.227899
7.750000	8.263460	503.294556	0.238460	-1.185571	394.195679	0.227975
7.760000	8.492209	503.390381	0.238502	-1.233436	394.079498	0.228045
7.770000	8.819991	503.459320	0.238585	-1.136325	394.333405	0.228129
7.780000	8.987381	503.586304	0.238626	-0.931520	394.589844	0.228196
7.790000	9.049278	503.806183	0.238654	-0.842234	395.064362	0.228302
7.800000	9.575129	503.233765	0.238630	-0.711527	394.842896	0.228257
7.810000	9.464253	504.087524	0.238699	-0.767676	395.865967	0.228370
7.820000	9.637564	503.217255	0.238520	-0.456555	395.627686	0.228239
7.830000	9.546603	503.424683	0.238510	-0.549523	395.690613	0.228175
7.840000	9.754898	503.399902	0.238427	-0.618098	395.562286	0.227969
7.850000	9.623570	503.565552	0.238261	-0.770437	395.424744	0.227702
7.860000	9.402357	504.067139	0.238090	-1.081557	395.781738	0.227434
7.870000	9.625185	504.024170	0.237893	-1.279459	395.570770	0.227070
7.880000	9.220973	505.224396	0.237783	-2.066005	396.258423	0.226719
