time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
2.010000	-2.827528	262.612667	0.203351	1.295751	254.772901	0.193365
2.020000	-2.811580	262.581300	0.203417	1.350611	254.585827	0.193602
2.030000	-2.805267	262.504070	0.203510	1.413817	254.357979	0.193860
2.040000	-2.804546	262.385445	0.203630	1.495110	254.131532	0.194148
2.050000	-2.805445	262.245413	0.203774	1.594722	253.959933	0.194474
2.060000	-2.805158	262.112570	0.203932	1.699673	253.889519	0.194835
2.070000	-2.803187	262.012935	0.204087	1.787248	253.943628	0.195210
2.080000	-2.802516	261.961209	0.204219	1.834441	254.114942	0.195569
2.090000	-2.810029	261.958877	0.204307	1.828511	254.367913	0.195877
2.100000	-2.834979	261.998344	0.204342	1.773101	254.649421	0.196105
2.110000	-2.885155	262.068267	0.204325	1.687089	254.903079	0.196243
2.120000	-2.962208	262.155611	0.204271	1.597416	255.081736	0.196295
2.130000	-3.058932	262.243947	0.204206	1.529897	255.154626	0.196280
2.140000	-3.160679	262.311541	0.204156	1.502158	255.109552	0.196227
2.150000	-3.250625	262.333260	0.204144	1.520839	254.953762	0.196169
2.160000	-3.316012	262.287263	0.204181	1.582713	254.716505	0.196140
2.170000	-3.351917	262.163776	0.204266	1.677752	254.451568	0.196171
2.180000	-3.360890	261.971466	0.204386	1.792167	254.233314	0.196281
2.190000	-3.349579	261.737843	0.204524	1.910595	254.140221	0.196470
2.200000	-3.325100	261.502460	0.204665	2.017799	254.227367	0.196718
2.210000	-3.293312	261.304416	0.204806	2.100661	254.499402	0.196991
2.220000	-3.259165	261.168350	0.204959	2.150753	254.900347	0.197254
2.230000	-3.227562	261.094834	0.205149	2.166992	255.330637	0.197491
2.240000	-3.203024	261.060357	0.205404	2.157292	255.686933	0.197713
2.250000	-3.187904	261.028043	0.205744	2.137973	255.905344	0.197958
2.260000	-3.180391	260.964528	0.206175	2.130034	255.984369	0.198271
2.270000	-3.174020	260.854709	0.206681	2.152585	255.974599	0.198683
2.280000	-3.159367	260.707160	0.207236	2.215426	255.942241	0.199190
2.290000	-3.127110	260.548362	0.207808	2.314197	255.929500	0.199757
2.300000	-3.070789	260.410135	0.208375	2.431212	255.935612	0.200330
2.310000	-2.988080	260.318035	0.208927	2.542777	255.927685	0.200860
2.320000	-2.880537	260.286630	0.209460	2.630127	255.871026	0.201326
2.330000	-2.752686	260.321759	0.209971	2.688523	255.757514	0.201734
2.340000	-2.611289	260.424411	0.210453	2.729345	255.614167	0.202110
2.350000	-2.464873	260.590271	0.210892	2.773685	255.488475	0.202478
2.360000	-2.322869	260.804022	0.211273	2.840819	255.422085	0.202847
2.370000	-2.193849	261.033873	0.211588	2.937998	255.430477	0.203205
2.380000	-2.083269	261.233536	0.211844	3.056994	255.500514	0.203527
2.390000	-1.991962	261.354255	0.212066	3.178573	255.605162	0.203791
2.400000	-1.916497	261.362034	0.212287	3.281424	255.724061	0.203989
2.410000	-1.851406	261.250802	0.212538	3.350150	255.856481	0.204128
2.420000	-1.792141	261.043807	0.212832	3.378614	256.019584	0.204229
2.430000	-1.737317	260.781776	0.213154	3.368504	256.234705	0.204306
2.440000	-1.689554	260.503770	0.213470	3.325707	256.510980	0.204371
2.450000	-1.654996	260.231021	0.213733	3.257420	256.836006	0.204419
2.460000	-1.641868	259.962683	0.213904	3.171163	257.178244	0.204443
2.470000	-1.658202	259.685251	0.213965	3.074876	257.499260	0.204433
2.480000	-1.708894	259.388668	0.213929	2.976539	257.769113	0.204386
2.490000	-1.792904	259.077651	0.213828	2.882733	257.977399	0.204302
2.500000	-1.902118	258.770325	0.213706	2.797024	258.135474	0.204189
2.510000	-2.023029	258.485287	0.213599	2.719609	258.270180	0.204055
2.520000	-2.140889	258.226415	0.213525	2.648751	258.413214	0.203910
2.530000	-2.244223	257.976207	0.213483	2.583003	258.591108	0.203766
2.540000	-2.327215	257.702667	0.213464	2.522696	258.819123	0.203634
2.550000	-2.388880	257.376057	0.213459	2.470004	259.099950	0.203529
2.560000	-2.430203	256.985631	0.213467	2.428263	259.426650	0.203468
2.570000	-2.451649	256.546413	0.213497	2.401698	259.788596	0.203464
2.580000	-2.452790	256.091921	0.213559	2.395918	260.178479	0.203529
2.590000	-2.433885	255.657059	0.213657	2.418262	260.597274	0.203668
2.600000	-2.397643	255.261134	0.213791	2.476515	261.053616	0.203877
2.610000	-2.349451	254.900632	0.213954	2.575323	261.555907	0.204144
2.620000	-2.295738	254.555307	0.214136	2.711431	262.099813	0.204447
2.630000	-2.241658	254.203162	0.214325	2.870491	262.658216	0.204755
2.640000	-2.189693	253.834981	0.214506	3.028284	263.181418	0.205036
2.650000	-2.139978	253.460158	0.214666	3.157311	263.610772	0.205260
2.660000	-2.091945	253.101761	0.214790	3.236596	263.901073	0.205408
2.670000	-2.046117	252.785594	0.214872	3.260184	264.041102	0.205479
2.680000	-2.004945	252.530694	0.214915	3.239811	264.061758	0.205484
2.690000	-1.972187	252.345830	0.214930	3.199951	264.026996	0.205448
2.700000	-1.951199	252.230970	0.214936	3.167213	264.010768	0.205398
2.710000	-1.943192	252.179260	0.214943	3.158773	264.069261	0.205356
2.720000	-1.946493	252.176404	0.214955	3.174979	264.219966	0.205331
2.730000	-1.957287	252.198753	0.214960	3.199456	264.436733	0.205313
2.740000	-1.971401	252.214573	0.214941	3.206903	264.663393	0.205285
2.750000	-1.986207	252.191494	0.214886	3.175444	264.839718	0.205227
2.760000	-2.001680	252.108309	0.214797	3.098120	264.927441	0.205129
2.770000	-2.020109	251.964922	0.214690	2.988141	264.924545	0.204998
2.780000	-2.044587	251.784120	0.214595	2.875071	264.863007	0.204862
2.790000	-2.077050	251.603005	0.214542	2.793213	264.793520	0.204757
2.800000	-2.116916	251.457564	0.214549	2.767304	264.765487	0.204717
2.810000	-2.161067	251.367470	0.214619	2.802071	264.810382	0.204762
2.820000	-2.205046	251.327889	0.214736	2.880413	264.933434	0.204886
2.830000	-2.244494	251.311509	0.214879	2.970789	265.115183	0.205063
2.840000	-2.275802	251.279397	0.215026	3.040070	265.321759	0.205252
2.850000	-2.295829	251.195757	0.215162	3.065854	265.520582	0.205416
2.860000	-2.301636	251.040540	0.215274	3.042948	265.696056	0.205525
2.870000	-2.291293	250.815041	0.215349	2.981776	265.858684	0.205572
2.880000	-2.265757	250.538428	0.215372	2.900360	266.042377	0.205566
2.890000	-2.230440	250.236864	0.215328	2.814490	266.289368	0.205527
2.900000	-2.194707	249.930396	0.215211	2.731320	266.628340	0.205477
2.910000	-2.168718	249.624326	0.215027	2.649381	267.055773	0.205429
2.920000	-2.159020	249.309620	0.214799	2.564040	267.530273	0.205385
2.930000	-2.165580	248.971750	0.214565	2.474141	267.984324	0.205334
2.940000	-2.182317	248.602549	0.214363	2.385445	268.349699	0.205259
2.950000	-2.201026	248.208472	0.214225	2.309304	268.585602	0.205145
2.960000	-2.216242	247.811225	0.214167	2.258310	268.696537	0.204985
2.970000	-2.228029	247.440419	0.214185	2.241753	268.731401	0.204785
2.980000	-2.241186	247.120780	0.214259	2.262484	268.764205	0.204564
2.990000	-2.261741	246.858687	0.214364	2.315406	268.865431	0.204350
3.000000	-2.293140	246.634630	0.214467	2.387627	269.076918	0.204165
3.010000	-2.334256	246.407503	0.214542	2.460756	269.400590	0.204022
3.020000	-2.379990	246.131470	0.214570	2.515413	269.804030	0.203920
3.030000	-2.423696	245.778166	0.214545	2.536709	270.238069	0.203840
3.040000	-2.460021	245.352014	0.214474	2.518637	270.657563	0.203762
